step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2002,8187856,16016,0.004332503794338381,1.0,1.0,,,,,
2003,8193816,16024,0.006844360047838584,0.375,0.375,,,,,
2004,8197152,16032,0.011398449513306598,0.5,0.5,,,,,
2005,8200680,16040,0.005209925405141189,0.875,0.875,,,,,
2006,8207344,16048,0.0052466776349955,0.875,0.875,,,,,
2007,8209784,16056,0.0074663725595336215,0.875,0.875,,,,,
2008,8214336,16064,0.006068086197319745,0.875,0.875,,,,,
2009,8217608,16072,0.004459671686150221,1.0,1.0,0.005229466156726241,1.0,1.0,,
2010,8220560,16080,0.0033296057173843345,1.0,1.0,,,,,
2011,8224664,16088,0.009108224533474847,0.75,0.75,,,,,
2012,8228000,16096,0.005384935467761288,0.875,0.875,,,,,
2013,8231912,16104,0.006152926356778565,0.75,0.75,,,,,
2014,8237168,16112,0.007310660340424331,0.625,0.625,,,,,
2015,8241976,16120,0.0046604984519552925,1.0,1.0,,,,,
2016,8247104,16128,0.0044261665534955,0.875,0.875,,,,,
2017,8250952,16136,0.003578785836593215,1.0,1.0,0.0056073888573956055,1.0,1.0,,
2018,8256080,16144,0.005002970617014368,0.75,0.75,,,,,
2019,8259352,16152,0.007399340681468636,0.75,0.75,,,,,
2020,8264032,16160,0.005870913364580182,0.625,0.625,,,,,
2021,8268008,16168,0.006426546993684611,1.0,1.0,,,,,
2022,8271600,16176,0.0060814457512706295,0.875,0.875,,,,,
2023,8276088,16184,0.00536087049435086,0.625,0.625,,,,,
2024,8280128,16192,0.008385843325664544,0.75,0.75,,,,,
2025,8284424,16200,0.005869737308219631,1.0,1.0,0.009152915734702057,0.75,0.75,,
2026,8288272,16208,0.009401992419649306,0.75,0.75,,,,,
2027,8292568,16216,0.003684676357554242,1.0,1.0,,,,,
2028,8296096,16224,0.006822594458517129,0.75,0.75,,,,,
2029,8299880,16232,0.0050858820586218625,0.75,0.75,,,,,
2030,8303344,16240,0.005406882367998699,0.875,0.875,,,,,
2031,8307384,16248,0.008567592560223963,0.75,0.75,,,,,
2032,8311808,16256,0.004651496730264392,1.0,1.0,,,,,
2033,8315976,16264,0.005760482226060237,1.0,1.0,0.007327966295469694,0.75,0.75,,
2034,8320080,16272,0.0060024855601854546,0.75,0.75,,,,,
2035,8324056,16280,0.005243708185993228,1.0,1.0,,,,,
2036,8328864,16288,0.004166589082761322,0.75,0.75,,,,,
2037,8333800,16296,0.009292235355695686,0.75,0.75,,,,,
2038,8339056,16304,0.00402377604604452,0.625,0.625,,,,,
2039,8342712,16312,0.005995752942772859,1.0,1.0,,,,,
2040,8346240,16320,0.006449346156450895,0.75,0.75,,,,,
2041,8349448,16328,0.006384049875588471,0.875,0.875,0.003301899951584174,0.75,0.75,,
2042,8353808,16336,0.007270305857612146,0.75,0.75,,,,,
2043,8357976,16344,0.004880187579848768,0.875,0.875,,,,,
2044,8362912,16352,0.006621971384905694,0.75,0.75,,,,,
2045,8366504,16360,0.006394630989197175,0.875,0.875,,,,,
2046,8372464,16368,0.005500801800843993,0.875,0.875,,,,,
2047,8375992,16376,0.006420687133312607,0.75,0.75,,,,,
2048,8379264,16384,0.0050925910516305285,0.875,0.875,,,,,
2049,8382984,16392,0.006860879524739541,0.75,0.75,0.0059006866934725325,0.875,0.875,,
2050,8387856,16400,0.004951670278799559,0.75,0.75,,,,,
2051,8391320,16408,0.005140697748883904,0.875,0.875,,,,,
2052,8395488,16416,0.006479407094231384,0.875,0.875,,,,,
2053,8398568,16424,0.006365620134074722,1.0,1.0,,,,,
2054,8402480,16432,0.008590540062394321,0.875,0.875,,,,,
2055,8405944,16440,0.006795243316715198,1.0,1.0,,,,,
2056,8410304,16448,0.007098150209798497,0.875,0.875,,,,,
2057,8413960,16456,0.004653737364965186,1.0,1.0,0.0056327151755382375,0.875,0.875,,
2058,8419408,16464,0.00547589205179395,0.875,0.875,,,,,
2059,8423192,16472,0.00665259184151755,0.5,0.5,,,,,
2060,8426784,16480,0.004731302697183964,0.875,0.875,,,,,
2061,8429928,16488,0.006393805017839061,0.875,0.875,,,,,
2062,8437168,16496,0.004110745382337994,0.875,0.875,,,,,
2063,8441912,16504,0.0057586557418948135,1.0,1.0,,,,,
2064,8444928,16512,0.0035083458701158036,1.0,1.0,,,,,
2065,8449352,16520,0.006386242242299939,0.875,0.875,0.0074796008685626345,0.75,0.75,,
2066,8454544,16528,0.006040126265141014,0.875,0.875,,,,,
2067,8458072,16536,0.004365317634494428,1.0,1.0,,,,,
2068,8462176,16544,0.007304855458428844,0.875,0.875,,,,,
2069,8466216,16552,0.01019226373608473,0.75,0.75,,,,,
2070,8469552,16560,0.007677501166044918,0.875,0.875,,,,,
2071,8474232,16568,0.005382006346739795,0.875,0.875,,,,,
2072,8479680,16576,0.005505772285651198,0.75,0.75,,,,,
2073,8485000,16584,0.006095402172249063,0.875,0.875,0.005189695097733566,0.875,0.875,,
2074,8490256,16592,0.0059528972959779144,1.0,1.0,,,,,
2075,8493144,16600,0.005016797332949605,0.875,0.875,,,,,
2076,8497760,16608,0.006167011471117162,1.0,1.0,,,,,
2077,8500712,16616,0.006708022478733993,0.875,0.875,,,,,
2078,8504240,16624,0.007572755345396504,0.875,0.875,,,,,
2079,8508664,16632,0.005251837985830288,0.75,0.75,,,,,
2080,8514880,16640,0.004307516170721041,0.75,0.75,,,,,
2081,8519176,16648,0.003931421991347583,1.0,1.0,0.007782413237341298,0.875,0.875,,
2082,8525072,16656,0.005077067579663404,0.875,0.875,,,,,
2083,8529304,16664,0.004317270720582664,1.0,1.0,,,,,
2084,8532320,16672,0.006870146329011708,1.0,1.0,,,,,
2085,8535784,16680,0.005693522376195421,1.0,1.0,,,,,
2086,8538672,16688,0.009009571107933287,0.5,0.5,,,,,
2087,8543864,16696,0.005739507546881197,1.0,1.0,,,,,
2088,8548160,16704,0.004763327586813248,0.875,0.875,,,,,
2089,8553800,16712,0.005137265095614448,1.0,1.0,0.006773840630574298,0.875,0.875,,
2090,8557328,16720,0.00639425926970756,0.875,0.875,,,,,
2091,8561880,16728,0.0073880355226778,0.75,0.75,,,,,
2092,8565664,16736,0.004435707060775629,1.0,1.0,,,,,
2093,8569192,16744,0.00582349681674449,0.875,0.875,,,,,
2094,8573872,16752,0.006504770460841888,0.625,0.625,,,,,
2095,8577976,16760,0.008260773179736024,0.625,0.625,,,,,
2096,8582656,16768,0.007909791969908214,1.0,1.0,,,,,
2097,8586952,16776,0.00307977511124903,1.0,1.0,0.007309833433222408,1.0,1.0,,
2098,8589776,16784,0.0049175146363513575,1.0,1.0,,,,,
2099,8596184,16792,0.006265104961187449,0.875,0.875,,,,,
2100,8600608,16800,0.00670843240230386,0.875,0.875,,,,,
2101,8604200,16808,0.005229634016562081,1.0,1.0,,,,,
2102,8608624,16816,0.005181446764011279,0.875,0.875,,,,,
2103,8612408,16824,0.004077367027638412,0.875,0.875,,,,,
2104,8617152,16832,0.00432548602062205,1.0,1.0,,,,,
2105,8621256,16840,0.004838039143292096,0.875,0.875,0.004601026858570473,1.0,1.0,,
2106,8624976,16848,0.005214766425020654,1.0,1.0,,,,,
2107,8629144,16856,0.007488972005992039,0.875,0.875,,,,,
2108,8632928,16864,0.008582936617804621,0.75,0.75,,,,,
2109,8637352,16872,0.00486438540682022,1.0,1.0,,,,,
2110,8640432,16880,0.0060151962851533215,1.0,1.0,,,,,
2111,8645112,16888,0.005786714308605884,0.875,0.875,,,,,
2112,8649344,16896,0.00695627385548043,1.0,1.0,,,,,
2113,8652680,16904,0.006875357986959072,0.875,0.875,0.006378590114537281,0.625,0.625,,
2114,8656336,16912,0.003444722084077656,0.75,0.75,,,,,
2115,8658648,16920,0.007193293741318617,1.0,1.0,,,,,
2116,8665056,16928,0.005881036860102321,0.625,0.625,,,,,
2117,8668968,16936,0.005792536125100228,0.75,0.75,,,,,
2118,8673264,16944,0.0073912349102811525,1.0,1.0,,,,,
2119,8677048,16952,0.008122436001994363,0.875,0.875,,,,,
2120,8680576,16960,0.005378662896478389,1.0,1.0,,,,,
2121,8684424,16968,0.005785907887148418,0.875,0.875,0.007147284452444316,0.875,0.875,,
2122,8689296,16976,0.007075456444251921,0.875,0.875,,,,,
2123,8693848,16984,0.006439209378234029,0.875,0.875,,,,,
2124,8697312,16992,0.005421394549468646,1.0,1.0,,,,,
2125,8701672,17000,0.006896744232739182,1.0,1.0,,,,,
2126,8706672,17008,0.006066429240196538,0.875,0.875,,,,,
2127,8710328,17016,0.006384891943660976,0.75,0.75,,,,,
2128,8714176,17024,0.004961253664268036,0.875,0.875,,,,,
2129,8717448,17032,0.009413228891190598,0.875,0.875,0.007140542145419474,1.0,1.0,,
2130,8722704,17040,0.006719296310514302,0.625,0.625,,,,,
2131,8727384,17048,0.005094894590949289,1.0,1.0,,,,,
2132,8733216,17056,0.006993824960840562,0.625,0.625,,,,,
2133,8737960,17064,0.006121433872912342,0.75,0.75,,,,,
2134,8741296,17072,0.00819744359872931,0.75,0.75,,,,,
2135,8744888,17080,0.0034668285368110964,0.875,0.875,,,,,
2136,8748544,17088,0.004347145282145127,1.0,1.0,,,,,
2137,8751368,17096,0.006183168522915245,0.875,0.875,0.009478435476944672,0.875,0.875,,
2138,8755792,17104,0.00571983397024579,0.875,0.875,,,,,
2139,8759448,17112,0.0038685184923854298,1.0,1.0,,,,,
2140,8762976,17120,0.005430926410854112,0.75,0.75,,,,,
2141,8767976,17128,0.006692903342613868,0.875,0.875,,,,,
2142,8772016,17136,0.005391177971468386,1.0,1.0,,,,,
2143,8775160,17144,0.0056725803811330635,1.0,1.0,,,,,
2144,8778880,17152,0.007668269869093148,1.0,1.0,,,,,
2145,8782856,17160,0.005997297180073961,1.0,1.0,0.0065830061855541985,0.875,0.875,,
2146,8787472,17168,0.004863586941548015,0.875,0.875,,,,,
2147,8791256,17176,0.0070742130825774095,0.75,0.75,,,,,
2148,8794400,17184,0.0067783300588914125,0.75,0.75,,,,,
2149,8797736,17192,0.006113560078025238,0.875,0.875,,,,,
2150,8801968,17200,0.006208075225342853,0.625,0.625,,,,,
2151,8805368,17208,0.00983653069591823,0.75,0.75,,,,,
2152,8808832,17216,0.004730403311729044,1.0,1.0,,,,,
2153,8812936,17224,0.004218905456012165,0.875,0.875,0.009916404728432068,0.375,0.375,,
2154,8816592,17232,0.006295613584381672,0.875,0.875,,,,,
2155,8821336,17240,0.005436085749472894,0.75,0.75,,,,,
2156,8824864,17248,0.0077302582090117925,0.875,0.875,,,,,
2157,8828136,17256,0.008310822103721204,0.875,0.875,,,,,
2158,8831536,17264,0.006355601064368795,0.875,0.875,,,,,
2159,8837176,17272,0.004042325571417029,0.875,0.875,,,,,
2160,8840448,17280,0.006778529186601346,0.75,0.75,,,,,
2161,8844232,17288,0.007823412320990361,0.875,0.875,0.0036501984711722678,0.75,0.75,,
2162,8847184,17296,0.006951827591856505,0.875,0.875,,,,,
2163,8851864,17304,0.006299798819999057,0.875,0.875,,,,,
2164,8854304,17312,0.011269470998661575,0.25,0.25,,,,,
2165,8857704,17320,0.00886535581529332,0.5,0.5,,,,,
2166,8861488,17328,0.008002375164688933,0.75,0.75,,,,,
2167,8866936,17336,0.005394194633389824,0.625,0.625,,,,,
2168,8871360,17344,0.005651932032523571,0.75,0.75,,,,,
2169,8875016,17352,0.007571650943211946,0.75,0.75,0.004258457107541113,0.875,0.875,,
2170,8879632,17360,0.005993828443566167,1.0,1.0,,,,,
2171,8883608,17368,0.006298744874302472,1.0,1.0,,,,,
2172,8887904,17376,0.004234642443714415,0.875,0.875,,,,,
2173,8891496,17384,0.004840840099115473,1.0,1.0,,,,,
2174,8896752,17392,0.0068628872360898706,0.625,0.625,,,,,
2175,8901624,17400,0.009603152348701311,1.0,1.0,,,,,
2176,8905472,17408,0.007221364928974865,1.0,1.0,,,,,
2177,8909512,17416,0.005584213059597892,0.875,0.875,0.005823012613236496,0.625,0.625,,
2178,8913424,17424,0.006399239127015083,0.875,0.875,,,,,
2179,8917784,17432,0.0055544649464083625,1.0,1.0,,,,,
2180,8921888,17440,0.005615515699205584,1.0,1.0,,,,,
2181,8925672,17448,0.004104234455126526,0.875,0.875,,,,,
2182,8930160,17456,0.008542384622242997,0.875,0.875,,,,,
2183,8935160,17464,0.006802819405227907,0.5,0.5,,,,,
2184,8940864,17472,0.0045100723866565605,0.875,0.875,,,,,
2185,8945096,17480,0.006409356940832715,0.875,0.875,0.0039023206268166705,1.0,1.0,,
2186,8949520,17488,0.004895208297227411,0.75,0.75,,,,,
2187,8953752,17496,0.006069738080153065,0.875,0.875,,,,,
2188,8957728,17504,0.006560595655637557,0.875,0.875,,,,,
2189,8960936,17512,0.009492179524000176,0.875,0.875,,,,,
2190,8964272,17520,0.007569349337413774,0.625,0.625,,,,,
2191,8968120,17528,0.00525901602059332,0.75,0.75,,,,,
2192,8971392,17536,0.005775539680079907,1.0,1.0,,,,,
2193,8974152,17544,0.006193256702410531,0.875,0.875,0.007244393825109589,0.625,0.625,,
2194,8978064,17552,0.004578920546786755,1.0,1.0,,,,,
2195,8982552,17560,0.007653943898253516,0.625,0.625,,,,,
2196,8988896,17568,0.00514788422530859,0.875,0.875,,,,,
2197,8992296,17576,0.006319182629863139,1.0,1.0,,,,,
2198,8996976,17584,0.00459734766293621,1.0,1.0,,,,,
2199,9000760,17592,0.006407139987938756,0.75,0.75,,,,,
2200,9005440,17600,0.006615332733283775,0.875,0.875,,,,,
2201,9008904,17608,0.008288710452179413,1.0,1.0,0.00474295203073296,0.75,0.75,,
2202,9011920,17616,0.006328223446519876,0.75,0.75,,,,,
2203,9016152,17624,0.006369886863870076,1.0,1.0,,,,,
2204,9020000,17632,0.006023593644347752,0.75,0.75,,,,,
2205,9023272,17640,0.005947091688347328,1.0,1.0,,,,,
2206,9027312,17648,0.005252721327533022,0.875,0.875,,,,,
2207,9031352,17656,0.005314975864524893,0.875,0.875,,,,,
2208,9034880,17664,0.007723198841754054,0.625,0.625,,,,,
2209,9039112,17672,0.006695524713028838,1.0,1.0,0.005412729680613737,0.625,0.625,,
2210,9044624,17680,0.006851612651870258,0.5,0.5,,,,,
2211,9049496,17688,0.004282674670738885,1.0,1.0,,,,,
2212,9052448,17696,0.007659596650261358,0.875,0.875,,,,,
2213,9056488,17704,0.005034327064510264,0.875,0.875,,,,,
2214,9059440,17712,0.010050665191681785,0.625,0.625,,,,,
2215,9063288,17720,0.010633969633078048,0.75,0.75,,,,,
2216,9066624,17728,0.006432195797290424,0.875,0.875,,,,,
2217,9072072,17736,0.006629474195576537,0.875,0.875,0.008564898467048417,0.375,0.375,,
2218,9075216,17744,0.0052419141057767635,1.0,1.0,,,,,
2219,9079064,17752,0.006481739033163427,0.75,0.75,,,,,
2220,9081952,17760,0.0036769196479012095,0.875,0.875,,,,,
2221,9086312,17768,0.0035349919900286068,1.0,1.0,,,,,
2222,9090672,17776,0.005645481964031842,0.75,0.75,,,,,
2223,9094776,17784,0.005127975479932129,0.875,0.875,,,,,
2224,9098880,17792,0.006319842472638415,0.875,0.875,,,,,
2225,9102472,17800,0.006030757345741937,0.875,0.875,0.006920582883795953,0.625,0.625,,
2226,9106768,17808,0.006372821792845521,0.625,0.625,,,,,
2227,9109464,17816,0.005200929270524122,1.0,1.0,,,,,
2228,9112800,17824,0.0065446802072815285,0.875,0.875,,,,,
2229,9117480,17832,0.008284909152940157,0.75,0.75,,,,,
2230,9121904,17840,0.004750130733525248,0.875,0.875,,,,,
2231,9125816,17848,0.009581156999086168,0.75,0.75,,,,,
2232,9130432,17856,0.0049983907857637675,1.0,1.0,,,,,
2233,9134472,17864,0.005716912927395753,0.75,0.75,0.003804535903743721,0.75,0.75,,
2234,9138064,17872,0.009416498428486169,0.75,0.75,,,,,
2235,9141592,17880,0.006024101468303236,0.75,0.75,,,,,
2236,9145888,17888,0.0038799005412201697,1.0,1.0,,,,,
2237,9150184,17896,0.005288960672211406,0.875,0.875,,,,,
2238,9156272,17904,0.004256911396756578,0.875,0.875,,,,,
2239,9160888,17912,0.005126068702284007,1.0,1.0,,,,,
2240,9164160,17920,0.004834978729689407,1.0,1.0,,,,,
2241,9168584,17928,0.004454610615160106,0.75,0.75,0.010876171747543847,0.875,0.875,,
2242,9172560,17936,0.004587899849193473,1.0,1.0,,,,,
2243,9176024,17944,0.0059063430203645274,0.75,0.75,,,,,
2244,9180128,17952,0.008125613500431278,1.0,1.0,,,,,
2245,9184232,17960,0.005463648625054307,1.0,1.0,,,,,
2246,9189808,17968,0.006568771834011632,1.0,1.0,,,,,
2247,9193272,17976,0.008580684553678983,0.5,0.5,,,,,
2248,9197824,17984,0.006719420920362781,1.0,1.0,,,,,
2249,9201224,17992,0.006194174706518083,0.75,0.75,0.006769209977797491,0.625,0.625,,
2250,9204880,18000,0.006523292500253855,0.875,0.875,,,,,
2251,9209112,18008,0.0049925881701516185,1.0,1.0,,,,,
2252,9213664,18016,0.003794488275999127,0.875,0.875,,,,,
2253,9218536,18024,0.005037201216880174,0.875,0.875,,,,,
2254,9221488,18032,0.006541718750931856,0.875,0.875,,,,,
2255,9224952,18040,0.009031377160654204,1.0,1.0,,,,,
2256,9229120,18048,0.00514131861514191,0.875,0.875,,,,,
2257,9232392,18056,0.006726602662230809,0.625,0.625,0.005866558292094834,0.75,0.75,,
2258,9237904,18064,0.004121456699260496,0.875,0.875,,,,,
2259,9242648,18072,0.004818471777106259,1.0,1.0,,,,,
2260,9246560,18080,0.009361347875314206,0.75,0.75,,,,,
2261,9250920,18088,0.005578687973961336,0.875,0.875,,,,,
2262,9255088,18096,0.006596746804583984,0.875,0.875,,,,,
2263,9258808,18104,0.00641985847344673,0.75,0.75,,,,,
2264,9262336,18112,0.00709610145020596,1.0,1.0,,,,,
2265,9265416,18120,0.005266417260582788,1.0,1.0,0.009659583251436843,0.625,0.625,,
2266,9268752,18128,0.0063604428912365195,0.875,0.875,,,,,
2267,9272856,18136,0.007044606383033352,0.875,0.875,,,,,
2268,9276832,18144,0.00561871783106564,0.875,0.875,,,,,
2269,9280616,18152,0.007972222003970986,0.75,0.75,,,,,
2270,9284144,18160,0.005676800481780487,1.0,1.0,,,,,
2271,9287992,18168,0.006862837027164412,0.875,0.875,,,,,
2272,9292032,18176,0.0058440668082311775,1.0,1.0,,,,,
2273,9297864,18184,0.007328367826723247,0.75,0.75,0.005951604550806067,0.75,0.75,,
2274,9303120,18192,0.0036905729810936282,0.875,0.875,,,,,
2275,9308312,18200,0.0058965646401200325,1.0,1.0,,,,,
2276,9312928,18208,0.007854705459558972,0.75,0.75,,,,,
2277,9316968,18216,0.006187411354004033,0.875,0.875,,,,,
2278,9319664,18224,0.005431102392810148,1.0,1.0,,,,,
2279,9324024,18232,0.005193040363366436,0.875,0.875,,,,,
2280,9326976,18240,0.007043687348620681,0.875,0.875,,,,,
2281,9334216,18248,0.0036324678602186107,0.75,0.75,0.00568530983362524,0.875,0.875,,
2282,9338256,18256,0.005862665656968484,0.875,0.875,,,,,
2283,9342360,18264,0.0036639559894287915,0.875,0.875,,,,,
2284,9344800,18272,0.00615025913790249,1.0,1.0,,,,,
2285,9347944,18280,0.00858364528828506,0.75,0.75,,,,,
2286,9352752,18288,0.007059406664302354,1.0,1.0,,,,,
2287,9357624,18296,0.006747003517006403,0.75,0.75,,,,,
2288,9359744,18304,0.0061817352654263075,0.875,0.875,,,,,
2289,9363528,18312,0.008552656785602358,0.5,0.5,0.0058831012249494765,0.875,0.875,,
2290,9367760,18320,0.0055634652063875955,0.75,0.75,,,,,
2291,9370840,18328,0.007214315413151194,0.875,0.875,,,,,
2292,9374624,18336,0.006465934295129061,0.75,0.75,,,,,
2293,9377768,18344,0.005290334420231702,1.0,1.0,,,,,
2294,9381552,18352,0.008827357296327677,0.75,0.75,,,,,
2295,9384952,18360,0.0064134808147231406,1.0,1.0,,,,,
2296,9388928,18368,0.006672952646577503,0.75,0.75,,,,,
2297,9393032,18376,0.0052593877762960855,0.875,0.875,0.007926451102525748,0.875,0.875,,
2298,9398160,18384,0.006169000641057349,0.625,0.625,,,,,
2299,9402904,18392,0.005140111354758008,1.0,1.0,,,,,
2300,9406112,18400,0.0057135774601619685,1.0,1.0,,,,,
2301,9410408,18408,0.0055896068674272555,0.875,0.875,,,,,
2302,9414704,18416,0.003963668876770293,0.875,0.875,,,,,
2303,9419960,18424,0.00410727469725439,0.875,0.875,,,,,
2304,9424448,18432,0.004020014312075963,0.75,0.75,,,,,
2305,9427528,18440,0.006618877800312174,0.75,0.75,0.004593495764373091,0.875,0.875,,
2306,9432208,18448,0.006297831209174401,0.875,0.875,,,,,
2307,9435736,18456,0.0061923108043782414,0.875,0.875,,,,,
2308,9441696,18464,0.0028720122272949465,0.875,0.875,,,,,
2309,9445032,18472,0.006702638618927169,0.75,0.75,,,,,
2310,9449136,18480,0.003607314907504236,1.0,1.0,,,,,
2311,9453368,18488,0.0034625847897043855,1.0,1.0,,,,,
2312,9458048,18496,0.004753019445891167,0.875,0.875,,,,,
2313,9461512,18504,0.007106263826263732,1.0,1.0,0.004946410706605442,1.0,1.0,,
2314,9465872,18512,0.005145427843133665,1.0,1.0,,,,,
2315,9471064,18520,0.005976281175194008,0.875,0.875,,,,,
2316,9475040,18528,0.005439966104339406,1.0,1.0,,,,,
2317,9479208,18536,0.004974315895677633,0.875,0.875,,,,,
2318,9482544,18544,0.006116458455856182,0.75,0.75,,,,,
2319,9486264,18552,0.005598431683968348,0.875,0.875,,,,,
2320,9490112,18560,0.006626446469307915,1.0,1.0,,,,,
2321,9495112,18568,0.0062380044499055496,0.875,0.875,0.007429043673942722,0.625,0.625,,
2322,9498832,18576,0.006609035090141119,0.75,0.75,,,,,
2323,9503704,18584,0.0060544715281676195,0.75,0.75,,,,,
2324,9508704,18592,0.003268306454897468,1.0,1.0,,,,,
2325,9512680,18600,0.0053627083267466565,0.875,0.875,,,,,
2326,9519408,18608,0.005367293629456905,0.875,0.875,,,,,
2327,9522872,18616,0.005439786127218241,0.875,0.875,,,,,
2328,9526912,18624,0.007241922836463399,1.0,1.0,,,,,
2329,9531272,18632,0.005627365151475,0.75,0.75,0.007968537024245043,0.75,0.75,,
2330,9535888,18640,0.0052759088282993815,0.75,0.75,,,,,
2331,9539416,18648,0.005836300815951913,1.0,1.0,,,,,
2332,9544288,18656,0.004424182996790305,0.75,0.75,,,,,
2333,9548328,18664,0.006028744632121667,0.875,0.875,,,,,
2334,9552688,18672,0.004644528509697833,0.875,0.875,,,,,
2335,9555576,18680,0.005659921175486167,0.75,0.75,,,,,
2336,9560320,18688,0.0040491843688336285,0.875,0.875,,,,,
2337,9565384,18696,0.00474856885100296,0.75,0.75,0.010048779059513093,0.875,0.875,,
2338,9568336,18704,0.009214514186464514,0.75,0.75,,,,,
2339,9576152,18712,0.0046907602535654885,1.0,1.0,,,,,
2340,9578976,18720,0.008273487183637797,0.5,0.5,,,,,
2341,9582504,18728,0.005932879685377321,0.625,0.625,,,,,
2342,9585840,18736,0.007065280413996534,0.875,0.875,,,,,
2343,9589944,18744,0.006282147935286033,0.75,0.75,,,,,
2344,9593664,18752,0.004404519825025906,1.0,1.0,,,,,
2345,9597448,18760,0.008696595949726335,0.75,0.75,0.004315861113465287,0.75,0.75,,
2346,9600912,18768,0.00514671120788095,1.0,1.0,,,,,
2347,9604312,18776,0.006875162853557155,0.875,0.875,,,,,
2348,9607328,18784,0.0064655328544633,0.875,0.875,,,,,
2349,9610472,18792,0.006819675584677992,0.625,0.625,,,,,
2350,9614384,18800,0.005592112809595336,0.875,0.875,,,,0.8209999799728394,0.8115482586531024
2351,9618104,18808,0.0047306810618214885,0.875,0.875,,,,,
2352,9623616,18816,0.004675320086520337,0.75,0.75,,,,,
2353,9627784,18824,0.004306157073744593,1.0,1.0,0.008535990388566938,0.75,0.75,,
2354,9631376,18832,0.006655423384610388,1.0,1.0,,,,,
